country,region_name,subregion_name,sector_name,group_name,crag_name,route_name,rock_type,geo,exposure,link,grade,height,pitches,bolt,anchor,type,steepness
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta","Oziębły rower","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5255.html","VI.1+","14m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta","Stary człowiek i nie może","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5269.html","VI.4/4+","26m","1","10","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta","Superjumbo A380","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5268.html","VI.5","20m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta","Tarzan z Puszczy Kampinoskiej","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5260.html","VI.2+/3","15m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Defekt bioder","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5276.html","VI.2","18m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Direttissima Krętej Baszty","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5274.html","VI.2","18m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Kosiarka stokrotek","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5279.html","VI.4","10m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Masa krytyczna","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5275.html","VI+","18m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Matrix","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5280.html","VI.3+","10m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Paralaksa","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5281.html","VI.2","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Predator","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5277.html","VI.2/2+","18m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","projekt","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5282.html","?","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Wirówka nonsensu","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5278.html","VI.3","14m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","Władca kamieni","Wapień","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5273.html","VI.3","18m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Aniścianka","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5288.html","V","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Baraszki","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5291.html","IV+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Blokdiagram","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5287.html","V-","10m","1","2","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Dębowy trawers","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5295.html","V","14m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Hedera","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5297.html","VI","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Helix","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5296.html","VI.1","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Introwertykał","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5290.html","VI+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Kobieta bluszcz","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5283.html","IV","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Komin z blokiem","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5286.html","III","12m","1","0","NIE","asekuracja własna","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Niestrawna rysa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5298.html","VI","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Panna z odzysku","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5293.html","VI.2+","12m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Prostowanie Aniścianki","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5289.html","VI+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Rysa asa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5285.html","V","12m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Rysa Nepomuka","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5292.html","V+","12m","1","3","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Szach -Mat","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,8089.html","VI.2","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Zjadliwy kominek","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5299.html","V","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Złoty róg","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5294.html","VI.1+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","Łatwiejszy filarek Piotra","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5284.html","V","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Droga wolnych skojarzeń","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5306.html","V-","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Kikut","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5304.html","IV","15m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Lewa droga krzyżowa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5302.html","IV","18m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Panelik","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5305.html","IV","15m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Prawa droga krzyżowa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5303.html","IV-","18m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","Stara droga","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5300.html","V-","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","W krzyżu siła","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5301.html","VI","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Chochoły","Lewy Chochoł","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5307.html","V","18m","1","6","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Chochoły","Prawy Chochoł","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5309.html","VI","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Chochoły","Zakątek","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5308.html","IV","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Bohomaz","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5315.html","VI.5","16m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Camykadze","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5322.html","VI.1","14m","1","1","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Gra w fenomeny","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5321.html","VI.3+","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Graficzny komin","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5311.html","IV+","16m","1","4","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Jara szpara","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5317.html","VI.1+","18m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Kempeitai","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5316.html","VI+","16m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Końska rysa","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5320.html","V","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Max kolanko","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5319.html","VI.4","16m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Mezzotinta","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5314.html","VI.4+","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Pochód gruźlików","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5323.html","V","15m","1","1","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Prawdziwy komin","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5318.html","IV+","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","projekt otwarty","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5313.html","?","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Relief","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5312.html","VI.2+","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","Szpagat kominiarza","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5310.html","VI","16m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Omszała ","Człekokształtna rysa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5325.html","V","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Omszała ","Filarek paprotek","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5326.html","V+","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Omszała ","Omszała rysa","Wapień","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5324.html","IV","10m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Fujarki","Bratek","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5332.html","V","12m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Fujarki","Krótkie wspięcie","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5328.html","VI.1","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Fujarki","Marny filarek","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,5334.html","VI","12m","1","0","NIE","asekuracja własna","pionowa"
